X,Y,R,G,B,ExG,ExR,ExGR,CIVE,VEG,NGRDI,NDI,CLASE
4,127,79,102,84,41,8.6,32.4,20.04445,1.265021479,0.127071823,144.2651934,2
2,126,80,97,81,33,15,18,22.78545,1.207494612,0.096045198,140.2937853,2
3,133,80,103,83,43,9,34,19.08945,1.271812821,0.12568306,144.0874317,2
6,134,80,103,85,41,9,32,20.25945,1.261768558,0.12568306,144.0874317,2
6,128,82,105,85,43,9.8,33.2,19.51945,1.265257608,0.122994652,143.7433155,2
6,135,82,105,87,41,9.8,31.2,20.68945,1.255496622,0.122994652,143.7433155,2
2,127,83,101,85,34,15.2,18.8,23.20445,1.207257144,0.097826087,140.5217391,2
16,128,83,104,85,40,12.2,27.8,20.77145,1.243116267,0.112299465,142.3743316,2
7,130,83,106,86,43,10.2,32.8,19.73445,1.262097171,0.121693122,143.5767196,2
5,128,83,107,85,46,9.2,36.8,18.33845,1.27897539,0.126315789,144.1684211,2
7,129,84,107,87,43,10.6,32.4,19.94945,1.259011169,0.120418848,143.4136126,2
15,125,85,107,84,45,12,33,18.63545,1.263794183,0.114583333,142.6666667,2
1,130,85,108,90,41,11,30,21.33445,1.246632878,0.119170984,143.253886,2
11,139,85,108,92,39,11,28,22.50445,1.23754211,0.119170984,143.253886,2
6,124,85,109,93,40,10,30,22.27845,1.24451247,0.12371134,143.8350515,2
6,127,86,110,94,40,10.4,29.6,22.49345,1.241739919,0.12244898,143.6734694,2
1,121,87,105,83,40,16.8,23.2,20.55445,1.225961841,0.09375,140,2
1,131,87,110,92,41,11.8,29.2,21.76445,1.241057768,0.116751269,142.9441624,2
5,129,87,111,87,48,10.8,37.2,18.02845,1.275862069,0.121212121,143.5151515,2
4,128,87,111,89,46,10.8,35.2,19.19845,1.266242147,0.121212121,143.5151515,2
14,126,88,110,89,43,13.2,29.8,20.45045,1.245305398,0.111111111,142.2222222,2
6,132,88,111,91,43,12.2,30.8,20.80945,1.247361263,0.115577889,142.7939698,2
2,123,89,106,87,36,18.6,17.4,22.96545,1.200059612,0.087179487,139.1589744,2
5,139,89,111,98,35,13.6,21.4,25.34545,1.207818177,0.11,142.08,2
6,131,89,112,92,43,12.6,30.4,21.02445,1.244610733,0.114427861,142.6467662,2
8,123,89,112,94,41,12.6,28.4,22.19445,1.235729211,0.114427861,142.6467662,2
12,124,90,109,89,39,17,22,22.14345,1.215625697,0.095477387,140.2211055,2
14,124,90,112,89,45,14,31,19.71045,1.249083285,0.108910891,141.9405941,2
13,138,90,112,99,35,14,21,25.56045,1.205568104,0.108910891,141.9405941,2
6,130,90,113,93,43,13,30,21.23945,1.241920706,0.113300493,142.5024631,2
4,129,91,115,93,46,12.4,33.6,20.05845,1.254620588,0.116504854,142.9126214,2
3,128,92,115,95,43,13.8,29.2,21.66945,1.236714347,0.111111111,142.2222222,2
10,138,92,115,99,39,13.8,25.2,24.00945,1.219845532,0.111111111,142.2222222,2
13,124,93,112,90,41,18.2,22.8,21.61845,1.217522905,0.092682927,139.8634146,2
15,124,93,115,92,45,15.2,29.8,20.35545,1.241018819,0.105769231,141.5384615,2
3,123,93,115,94,43,15.2,27.8,21.52545,1.232162929,0.105769231,141.5384615,2
4,132,93,116,96,43,14.2,28.8,21.88445,1.234194316,0.110047847,142.0861244,2
2,130,93,116,98,41,14.2,26.8,23.05445,1.22574909,0.110047847,142.0861244,2
7,136,93,116,100,39,14.2,24.8,24.22445,1.217530537,0.110047847,142.0861244,2
24,105,94,116,103,35,15.6,19.4,26.42045,1.197035182,0.104761905,141.4095238,2
5,132,94,117,97,43,14.6,28.4,22.09945,1.231727381,0.109004739,141.9526066,2
2,129,94,117,99,41,14.6,26.4,23.26945,1.223384753,0.109004739,141.9526066,2
25,111,94,117,101,39,14.6,24.4,24.43945,1.215263813,0.109004739,141.9526066,2
20,114,94,122,99,51,9.6,41.4,19.21445,1.275666153,0.12962963,144.5925926,2
15,127,95,116,97,40,17,23,23.35145,1.212610591,0.099526066,140.7393365,2
3,121,95,117,96,43,16,27,21.95545,1.227291981,0.103773585,141.2830189,2
5,138,95,117,104,35,16,19,26.63545,1.195011584,0.103773585,141.2830189,2
36,155,95,118,100,41,15,26,23.48445,1.221069441,0.107981221,141.8215962,2
24,118,95,118,102,39,15,24,24.65445,1.213043864,0.107981221,141.8215962,2
4,130,95,119,97,46,14,32,20.91845,1.24397121,0.112149533,142.3551402,2
21,113,95,124,102,51,9,42,19.78845,1.274724061,0.132420091,144.9497717,2
6,126,96,120,106,38,14.4,23.6,25.81345,1.209426501,0.111111111,142.2222222,2
7,123,96,121,102,44,13.4,30.6,22.66245,1.235226501,0.115207373,142.7465438,2
5,126,97,120,104,39,15.8,23.2,25.08445,1.208738617,0.105990783,141.5668203,2
4,131,98,122,100,46,15.2,30.8,21.56345,1.236551015,0.109090909,141.9636364,2
30,161,99,120,103,38,18.6,19.4,25.38145,1.196238499,0.095890411,140.2739726,2
29,160,99,120,105,36,18.6,17.4,26.55145,1.188602213,0.095890411,140.2739726,2
11,138,99,122,106,39,16.6,22.4,25.51445,1.204604005,0.104072398,141.321267,2
21,116,99,125,100,51,13.6,37.4,19.57145,1.258407617,0.116071429,142.8571429,2
22,114,99,126,107,46,12.6,33.4,22.85545,1.240215265,0.12,143.36,2
33,159,99,127,102,53,11.6,41.4,19.11945,1.270138817,0.123893805,143.8584071,2
2,122,100,117,98,36,23,13,25.33045,1.177897713,0.078341014,138.0276498,2
22,105,100,122,109,35,18,17,27.71045,1.18548703,0.099099099,140.6846847,2
23,107,100,123,105,41,17,24,24.55945,1.210177502,0.103139013,141.2017937,2
25,107,100,123,107,39,17,22,25.72945,1.202597546,0.103139013,141.2017937,2
20,115,100,125,103,47,15,32,21.76745,1.237756504,0.111111111,142.2222222,2
35,156,100,125,104,46,15,31,22.35245,1.233780526,0.111111111,142.2222222,2
35,159,100,128,103,53,12,41,19.33445,1.26746266,0.122807018,143.7192982,2
22,112,100,128,106,50,12,38,21.08945,1.255402868,0.122807018,143.7192982,2
35,158,100,129,101,57,11,46,17.35345,1.28573271,0.126637555,144.209607,2
2,121,101,118,99,36,23.4,12.6,25.54545,1.176124051,0.077625571,137.9360731,2
29,159,101,121,109,32,20.4,11.6,28.96245,1.167992328,0.09009009,139.5315315,2
25,108,101,124,108,39,17.4,21.6,25.94445,1.200630076,0.102222222,141.0844444,2
20,112,101,129,107,50,12.4,37.6,21.30445,1.252917733,0.12173913,143.5826087,2
23,111,102,125,105,43,17.8,25.2,23.81945,1.213717634,0.101321586,140.969163,2
24,106,102,125,109,39,17.8,21.2,26.15945,1.198700467,0.101321586,140.969163,2
37,159,102,127,105,47,15.8,31.2,22.19745,1.233137116,0.109170306,141.9737991,2
31,158,102,127,108,44,15.8,28.2,23.95245,1.221623267,0.109170306,141.9737991,2
20,105,103,125,112,35,19.2,15.8,28.35545,1.180206447,0.096491228,140.3508772,2
24,111,103,126,108,41,18.2,22.8,25.20445,1.204142835,0.100436681,140.8558952,2
23,106,103,126,110,39,18.2,20.8,26.37445,1.196807638,0.100436681,140.8558952,2
22,116,103,128,106,47,16.2,30.8,22.41245,1.230894093,0.108225108,141.8528139,2
35,160,103,128,109,44,16.2,27.8,24.16745,1.219507616,0.108225108,141.8528139,2
20,116,103,129,104,51,15.2,35.8,20.43145,1.24840408,0.112068966,142.3448276,2
21,115,103,131,108,51,13.2,37.8,21.14945,1.25192628,0.11965812,143.3162393,2
32,157,103,131,109,50,13.2,36.8,21.73445,1.248089826,0.11965812,143.3162393,2
16,124,104,126,103,45,19.6,25.4,22.72045,1.215442763,0.095652174,140.2434783,2
24,115,104,127,111,39,18.6,20.4,26.58945,1.194950545,0.0995671,140.7445887,2
19,117,104,128,102,50,17.6,32.4,20.51345,1.238753445,0.103448276,141.2413793,2
34,157,104,129,107,47,16.6,30.4,22.62745,1.228693823,0.107296137,141.7339056,2
37,156,104,129,108,46,16.6,29.4,23.21245,1.224893591,0.107296137,141.7339056,2
21,117,104,130,103,53,15.6,37.4,19.47645,1.254028247,0.111111111,142.2222222,2
20,113,104,132,110,50,13.6,36.4,21.94945,1.24574436,0.118644068,143.1864407,2
26,117,105,125,116,29,22,7,31.57745,1.151628065,0.086956522,139.1304348,2
11,119,105,127,104,45,20,25,22.93545,1.213384259,0.094827586,140.137931,2
23,108,105,128,108,43,19,24,24.46445,1.207665324,0.098712446,140.6351931,2
23,116,105,130,109,46,17,29,23.42745,1.22277645,0.106382979,141.6170213,2
22,117,105,131,106,51,16,35,20.86145,1.243687244,0.110169492,142.1016949,2
22,107,106,129,111,41,19.4,21.6,25.84945,1.198445106,0.09787234,140.5276596,2
35,157,106,132,107,51,16.4,34.6,21.07645,1.24139537,0.109243697,141.9831933,2
34,158,106,134,109,53,14.4,38.6,20.62445,1.252456821,0.116666667,142.9333333,2
12,123,107,126,106,39,23.8,15.2,25.79845,1.181257863,0.081545064,138.4377682,2
15,116,107,129,106,45,20.8,24.2,23.36545,1.20938305,0.093220339,139.9322034,2
15,123,107,130,104,49,19.8,29.2,21.38445,1.226513324,0.097046414,140.4219409,2
22,108,107,130,110,43,19.8,23.2,24.89445,1.203817378,0.097046414,140.4219409,2
21,105,107,130,114,39,19.8,19.2,27.23445,1.189583843,0.097046414,140.4219409,2
33,161,107,132,110,47,17.8,29.2,23.27245,1.222337645,0.10460251,141.3891213,2
16,116,108,127,105,41,24.2,16.8,24.84345,1.187009076,0.080851064,138.3489362,2
17,117,108,128,101,47,23.2,23.8,21.69245,1.211929361,0.084745763,138.8474576,2
18,105,108,128,116,32,23.2,8.8,30.46745,1.157315619,0.084745763,138.8474576,2
21,108,108,129,110,40,22.2,17.8,26.14645,1.187168327,0.088607595,139.3417722,2
22,119,108,132,106,50,19.2,30.8,21.37345,1.229853647,0.1,140.8,2
23,118,108,132,110,46,19.2,26.8,23.71345,1.214776892,0.1,140.8,2
32,159,108,133,111,47,18.2,28.8,23.48745,1.22029672,0.10373444,141.2780083,2
34,161,108,133,114,44,18.2,25.8,25.24245,1.20950782,0.10373444,141.2780083,2
37,158,108,134,109,51,17.2,33.8,21.50645,1.236938564,0.107438017,141.7520661,2
34,159,108,136,111,53,15.2,37.8,21.05445,1.24782221,0.114754098,142.6885246,2
32,158,108,136,113,51,15.2,35.8,22.22445,1.240423947,0.114754098,142.6885246,2
17,118,109,129,101,48,23.6,24.4,21.32245,1.213912039,0.084033613,138.7563025,2
16,117,109,129,104,45,23.6,21.4,23.07745,1.20213747,0.084033613,138.7563025,2
16,126,109,131,110,43,21.6,21.4,24.96545,1.198185494,0.091666667,139.7333333,2
15,119,109,132,104,51,20.6,30.4,20.64445,1.230094156,0.095435685,140.2157676,2
24,117,109,132,116,39,20.6,18.4,27.66445,1.186167298,0.095435685,140.2157676,2
21,112,109,137,115,50,15.6,34.4,23.02445,1.234652421,0.113821138,142.5691057,2
12,120,110,129,107,41,25,16,25.27345,1.183575567,0.079497908,138.1757322,2
19,105,110,130,118,32,24,8,30.89745,1.154510063,0.083333333,138.6666667,2
17,125,110,132,109,45,22,23,24.01045,1.203654895,0.090909091,139.6363636,2
21,106,110,133,115,41,21,20,26.70945,1.191325229,0.094650206,140.1152263,2
23,117,110,135,114,46,19,27,24.50245,1.212761864,0.102040816,141.0612245,2
14,123,111,133,110,45,22.4,22.6,24.22545,1.201814529,0.090163934,139.5409836,2
25,117,111,133,121,34,22.4,11.6,30.66045,1.164269943,0.090163934,139.5409836,2
24,108,111,134,116,41,21.4,19.6,26.92445,1.189624394,0.093877551,140.0163265,2
33,158,111,139,114,53,16.4,36.6,21.69945,1.241180826,0.112,142.336,2
12,119,112,131,109,41,25.8,15.2,25.70345,1.180265875,0.0781893,138.0082305,2
13,118,112,132,107,45,24.8,20.2,23.72245,1.196632275,0.081967213,138.4918033,2
25,115,112,132,121,31,24.8,6.2,31.91245,1.148624252,0.081967213,138.4918033,2
24,116,112,135,119,39,21.8,17.2,28.30945,1.181267374,0.093117409,139.9190283,2
36,158,112,138,113,51,18.8,32.2,22.36645,1.228501083,0.104,141.312,2
17,119,113,133,105,48,25.2,22.8,22.18245,1.206124898,0.081300813,138.4065041,2
19,123,113,133,106,47,25.2,21.8,22.76745,1.202323861,0.081300813,138.4065041,2
13,121,113,133,108,45,25.2,19.8,23.93745,1.194863263,0.081300813,138.4065041,2
22,109,113,136,116,43,22.2,20.8,26.18445,1.19308415,0.092369478,139.8232932,2
23,110,113,137,115,46,21.2,24.8,24.78845,1.205326943,0.096,140.288,2
19,118,113,138,109,54,20.2,33.8,20.46745,1.235983693,0.099601594,140.749004,2
17,124,114,134,109,45,25.6,19.4,24.15245,1.193125805,0.080645161,138.3225806,2
13,123,115,134,112,41,27,14,26.34845,1.175519228,0.076305221,137.7670683,2
15,120,115,138,110,51,23,28,21.93445,1.217895043,0.090909091,139.6363636,2
23,109,115,138,118,43,23,20,26.61445,1.189753301,0.090909091,139.6363636,2
20,117,115,139,113,50,22,28,22.87845,1.215777828,0.094488189,140.0944882,2
22,110,115,139,117,46,22,24,25.21845,1.201775784,0.094488189,140.0944882,2
21,119,115,140,111,54,21,33,20.89745,1.231827866,0.098039216,140.5490196,2
217,111,115,140,118,47,21,26,24.99245,1.206996103,0.098039216,140.5490196,2
13,122,116,136,111,45,26.4,18.6,24.58245,1.189742231,0.079365079,138.1587302,2
15,122,116,139,111,51,23.4,27.6,22.14945,1.215986545,0.090196078,139.545098,2
32,160,116,141,119,47,21.4,25.6,25.20745,1.20522601,0.097276265,140.4513619,2
31,160,116,141,120,46,21.4,24.6,25.79245,1.20187217,0.097276265,140.4513619,2
205,105,116,144,103,69,18.4,50.6,13.41445,1.291499426,0.107692308,141.7846154,2
16,120,117,137,109,48,26.8,21.2,23.04245,1.19888513,0.078740157,138.0787402,2
216,109,117,138,121,38,25.8,12.2,29.25145,1.166357237,0.082352941,138.5411765,2
21,118,117,141,115,50,22.8,27.2,23.30845,1.212067376,0.093023256,139.9069767,2
21,111,117,141,119,46,22.8,23.2,25.64845,1.198345377,0.093023256,139.9069767,2
206,106,117,144,101,70,19.8,50.2,12.68545,1.29253855,0.103448276,141.2413793,2
24,109,118,141,123,41,24.2,16.8,28.42945,1.178515806,0.088803089,139.3667954,2
22,118,118,142,118,48,23.2,24.8,24.69345,1.203389831,0.092307692,139.8153846,2
204,103,118,143,113,55,22.2,32.8,20.95745,1.229463435,0.095785441,140.2605364,2
206,105,118,145,104,68,20.2,47.8,14.07045,1.281594401,0.102661597,141.1406844,2
26,116,119,136,128,25,30.6,-5.6,35.85045,1.115445011,0.066666667,136.5333333,2
209,105,119,139,104,55,27.6,27.4,19.37745,1.221667091,0.07751938,137.9224806,2
206,104,119,145,108,63,21.6,41.4,16.85145,1.258485072,0.098484848,140.6060606,2
205,106,119,146,103,70,20.6,49.4,13.11545,1.287325099,0.101886792,141.0415094,2
210,105,120,139,107,51,29,22,21.57345,1.203416914,0.073359073,137.3899614,2
16,115,120,139,119,39,29,10,28.59345,1.161565678,0.073359073,137.3899614,2
20,121,120,143,114,52,25,27,22.42445,1.212195956,0.087452471,139.1939163,2
15,117,120,143,117,49,25,24,24.17945,1.201755876,0.087452471,139.1939163,2
207,105,120,145,106,64,23,41,16.12245,1.259294359,0.094339623,140.0754717,2
211,111,121,135,109,40,34.4,5.6,26.42845,1.155188622,0.0546875,135,2
206,110,121,135,110,39,34.4,4.6,27.01345,1.151680895,0.0546875,135,2
215,102,121,138,119,36,31.4,4.6,29.84545,1.146843365,0.065637066,136.4015444,2
204,102,121,141,114,47,28.4,18.6,24.48745,1.188644418,0.076335878,137.7709924,2
215,110,121,141,116,45,28.4,16.6,25.65745,1.181780338,0.076335878,137.7709924,2
209,106,121,143,105,60,26.4,33.6,17.60045,1.238973903,0.083333333,138.6666667,2
14,122,121,144,118,49,25.4,23.6,24.39445,1.200073765,0.086792453,139.109434,2
20,118,121,146,117,54,23.4,30.6,22.18745,1.220194665,0.093632959,139.9850187,2
212,102,122,134,112,34,36.8,-2.8,29.43545,1.130090411,0.046875,134,2
212,103,122,136,113,37,34.8,2.2,28.39845,1.143567435,0.054263566,134.9457364,2
213,109,122,137,114,38,33.8,4.2,28.17245,1.148601144,0.057915058,135.4131274,2
208,105,122,144,106,60,26.8,33.2,17.81545,1.236897273,0.082706767,138.5864662,2
19,120,122,146,114,56,24.8,31.2,20.87345,1.224056694,0.089552239,139.4626866,2
204,104,122,150,112,66,20.8,45.2,16.45945,1.265026579,0.102941176,141.1764706,2
14,117,123,145,122,45,27.2,17.8,26.80545,1.182070745,0.082089552,138.5074627,2
17,120,124,144,116,48,29.6,18.4,24.54745,1.187369032,0.074626866,137.5522388,2
15,121,124,147,119,51,26.6,24.4,23.86945,1.201843538,0.084870849,138.8634686,2
14,121,124,147,121,49,26.6,22.4,25.03945,1.195191628,0.084870849,138.8634686,2
207,106,124,149,107,67,24.6,42.4,15.22745,1.262086747,0.091575092,139.7216117,2
204,105,124,152,111,69,21.6,47.4,15.13445,1.271858427,0.101449275,140.9855072,2
17,123,125,145,118,47,30,17,25.34745,1.182475946,0.074074074,137.4814815,2
13,119,125,145,120,45,30,15,26.51745,1.175876385,0.074074074,137.4814815,2
18,119,125,148,119,52,27,25,23.49945,1.20355405,0.084249084,138.7838828,2
207,104,125,149,115,58,26,32,20.34845,1.225560934,0.087591241,139.2116788,2
18,120,125,149,117,56,26,30,21.51845,1.218544511,0.087591241,139.2116788,2
205,103,125,150,120,55,25,30,22.46245,1.216423847,0.090909091,139.6363636,2
203,109,126,134,110,32,42.4,-10.4,30.02945,1.11268922,0.030769231,131.9384615,2
206,102,126,141,118,38,35.4,2.6,29.03245,1.143760912,0.056179775,135.1910112,2
208,104,126,145,113,51,31.4,19.6,22.86345,1.193289247,0.070110701,136.9741697,2
25,116,126,146,135,31,30.4,0.6,34.92245,1.132412246,0.073529412,137.4117647,2
216,103,126,147,130,38,29.4,8.6,31.18645,1.154588014,0.076923077,137.8461538,2
216,110,126,148,125,45,28.4,16.6,27.45045,1.177724006,0.080291971,138.2773723,2
14,118,126,149,123,49,27.4,21.6,25.46945,1.192067129,0.083636364,138.7054545,2
200,103,127,136,105,40,41.8,-1.8,25.92345,1.140895297,0.034220532,132.3802281,2
210,108,127,144,110,51,33.8,17.2,22.36045,1.189437553,0.062730627,136.0295203,2
214,110,127,145,119,44,32.8,11.2,26.81445,1.16673918,0.066176471,136.4705882,2
205,102,127,147,122,45,30.8,14.2,26.94745,1.173065951,0.072992701,137.3430657,2
19,119,127,150,121,52,27.8,24.2,23.92945,1.200291274,0.083032491,138.6281588,2
14,120,127,150,122,51,27.8,23.2,24.51445,1.197006072,0.083032491,138.6281588,2
205,107,127,152,112,65,25.8,39.2,17.04245,1.248006664,0.089605735,139.4695341,2
202,109,128,132,109,27,47.2,-20.2,31.94845,1.087932267,0.015384615,129.9692308,2
214,102,128,143,122,36,36.2,-0.2,30.63245,1.135191588,0.055350554,135.0848708,2
212,109,128,144,118,42,35.2,6.8,27.48145,1.155890605,0.058823529,135.5294118,2
214,103,128,145,126,36,34.2,1.8,31.35045,1.138768803,0.062271062,135.970696,2
214,111,128,146,120,44,33.2,10.8,27.02945,1.165403857,0.065693431,136.4087591,2
216,102,128,147,127,39,32.2,6.8,30.31345,1.151440884,0.069090909,136.8436364,2
204,106,128,155,114,68,24.2,43.8,16.22045,1.258558285,0.09540636,140.2120141,2
204,109,129,142,116,39,38.6,0.4,28.37445,1.140408635,0.04797048,134.1402214,2
207,102,129,143,120,37,37.6,-0.6,29.90345,1.135547605,0.051470588,134.5882353,2
208,103,129,145,118,43,35.6,7.4,27.11145,1.157891743,0.058394161,135.4744526,2
207,103,129,148,120,47,32.6,14.4,25.84845,1.175252067,0.068592058,136.7797834,2
16,122,129,149,122,47,31.6,15.4,26.20745,1.176698251,0.071942446,137.2086331,2
19,121,129,152,123,52,28.6,23.4,24.35945,1.197131474,0.081850534,138.4768683,2
210,103,130,144,118,40,38,2,28.36345,1.143998797,0.051094891,134.540146,2
211,104,130,149,121,47,33,14,26.06345,1.173866001,0.068100358,136.7168459,2
209,107,130,150,113,57,32,25,20.57245,1.208971106,0.071428571,137.1428571,2
16,121,130,150,123,47,32,15,26.42245,1.175310567,0.071428571,137.1428571,2
208,106,130,152,113,61,30,31,18.95045,1.22509072,0.078014184,137.9858156,2
21,120,130,153,125,51,29,22,25.15945,1.192395094,0.081272085,138.4028269,2
208,102,131,143,119,36,40.4,-4.4,30.20045,1.127090905,0.04379562,133.6058394,2
215,111,131,151,126,45,32.4,12.6,27.80745,1.167706242,0.070921986,137.0780142,2
207,107,131,156,114,67,27.4,39.6,16.73245,1.247255216,0.087108014,139.1498258,2
202,104,131,156,117,64,27.4,36.6,18.48745,1.236513187,0.087108014,139.1498258,2
203,104,131,159,119,68,24.4,43.6,17.22445,1.253198978,0.096551724,140.3586207,2
206,101,132,143,126,28,41.8,-13.8,34.73645,1.10024609,0.04,133.12,2
211,109,132,148,119,45,36.8,8.2,26.58645,1.160597859,0.057142857,135.3142857,2
209,104,132,151,119,51,33.8,17.2,24.15345,1.184123491,0.067137809,136.5936396,2
203,107,132,152,115,57,32.8,24.2,21.00245,1.205614312,0.070422535,137.0140845,2
203,105,132,160,119,69,24.8,44.2,16.85445,1.254700388,0.095890411,140.2739726,2
213,102,133,147,124,37,39.2,-2.2,30.76345,1.131354918,0.05,134.4,2
204,107,133,155,116,61,31.2,29.8,19.59545,1.219714378,0.076388889,137.7777778,2
18,118,133,156,128,51,30.2,20.8,25.80445,1.187995058,0.079584775,138.1868512,2
203,106,133,158,118,65,28.2,36.8,18.33245,1.236264317,0.085910653,138.9965636,2
200,106,134,140,102,44,47.6,-3.6,24.01145,1.144156094,0.02189781,130.8029197,2
202,101,134,146,122,36,41.6,-5.6,30.84545,1.124128948,0.042857143,133.4857143,2
205,109,134,149,120,44,38.6,5.4,27.24245,1.153559534,0.053003534,134.7844523,2
17,121,134,154,126,48,33.6,14.4,26.69745,1.173055145,0.069444444,136.8888889,2
203,102,134,154,127,47,33.6,13.4,27.28245,1.169971227,0.069444444,136.8888889,2
202,106,134,155,116,60,32.6,27.4,20.03645,1.213635544,0.07266436,137.3010381,2
20,119,134,159,130,54,28.6,25.4,24.98245,1.198602247,0.085324232,138.9215017,2
199,107,135,131,96,31,58,-27,28.24145,1.087032056,-0.015037594,126.075188,2
211,102,135,147,123,36,42,-6,31.06045,1.123172106,0.042553191,133.4468085,2
207,110,135,149,123,40,40,0,29.43845,1.138453359,0.049295775,134.3098592,2
208,110,135,150,121,44,39,5,27.45745,1.15236778,0.052631579,134.7368421,2
202,107,135,151,115,52,38,14,23.13645,1.17986398,0.055944056,135.1608392,2
206,103,135,155,127,48,34,14,26.91245,1.171743183,0.068965517,136.8275862,2
207,108,135,156,117,60,33,27,20.25145,1.21195385,0.072164948,137.2371134,2
206,108,135,157,119,60,32,28,20.61045,1.212857814,0.075342466,137.6438356,2
203,103,135,160,128,57,29,28,23.44245,1.206386418,0.084745763,138.8474576,2
203,108,136,149,119,43,41.4,1.6,27.53945,1.145403955,0.045614035,133.8385965,2
210,110,136,151,122,44,39.4,4.6,27.67245,1.151194409,0.052264808,134.6898955,2
